"YEAR","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2023,"ACT","Major Cities of Australia","26-39","unlicensed_driving","Police issued",7,10,28
2023,"NSW","Inner Regional Australia","26-39","mobile_phone_use","Police issued",41,0,0
2023,"NSW","Inner Regional Australia","26-39","non_wearing_seatbelts","Police issued",69,0,2
2023,"NSW","Inner Regional Australia","26-39","speed_fines","Police issued",2112,0,12
2023,"NSW","Inner Regional Australia","26-39","unlicensed_driving","Police issued",56,0,280
2023,"NSW","Major Cities of Australia","26-39","mobile_phone_use","Police issued",316,0,6
2023,"NSW","Major Cities of Australia","26-39","non_wearing_seatbelts","Police issued",151,0,7
2023,"NSW","Major Cities of Australia","26-39","speed_fines","Police issued",1819,0,36
2023,"NSW","Major Cities of Australia","26-39","unlicensed_driving","Police issued",152,0,661
2023,"NSW","Outer Regional Australia","26-39","mobile_phone_use","Police issued",8,0,0
2023,"NSW","Outer Regional Australia","26-39","non_wearing_seatbelts","Police issued",34,0,1
2023,"NSW","Outer Regional Australia","26-39","speed_fines","Police issued",540,0,1
2023,"NSW","Outer Regional Australia","26-39","unlicensed_driving","Police issued",13,0,74
2023,"NSW","Remote Australia","26-39","non_wearing_seatbelts","Police issued",2,0,0
2023,"NSW","Remote Australia","26-39","speed_fines","Police issued",36,0,0
2023,"NSW","Remote Australia","26-39","unlicensed_driving","Police issued",3,0,10
2023,"NSW","All Regions","26-39","speed_fines","Police issued",2,0,0
2023,"NSW","All Regions","26-39","unlicensed_driving","Police issued",1,0,2
2023,"NSW","Very Remote Australia","26-39","non_wearing_seatbelts","Police issued",1,0,0
2023,"NSW","Very Remote Australia","26-39","speed_fines","Police issued",3,0,0
2023,"NSW","Very Remote Australia","26-39","unlicensed_driving","Police issued",0,0,9
2023,"NT","All Regions","26-39","mobile_phone_use","Police issued",9,0,0
2023,"NT","All Regions","26-39","non_wearing_seatbelts","Police issued",40,2,11
2023,"NT","All Regions","26-39","speed_fines","Fixed and mobile camera",982,0,0
2023,"NT","All Regions","26-39","speed_fines","Police issued",115,3,13
2023,"NT","All Regions","26-39","speed_fines","Red light camera",260,0,0
2023,"NT","All Regions","26-39","unlicensed_driving","Police issued",15,16,46
2023,"SA","All Regions","26-39","mobile_phone_use","Police issued",194,0,0
2023,"SA","All Regions","26-39","non_wearing_seatbelts","Police issued",72,0,0
2023,"SA","All Regions","26-39","speed_fines","Fixed and mobile camera",1154,0,0
2023,"SA","All Regions","26-39","speed_fines","Fixed and mobile camera",2155,0,0
2023,"SA","All Regions","26-39","speed_fines","Other",0,0,0
2023,"SA","All Regions","26-39","speed_fines","Police issued",1270,4,8
2023,"SA","All Regions","26-39","unlicensed_driving","Police issued",259,48,152
2023,"TAS","All Regions","26-39","mobile_phone_use","Police issued",51,0,1
2023,"TAS","All Regions","26-39","non_wearing_seatbelts","Police issued",13,0,2
2023,"TAS","All Regions","26-39","speed_fines","Fixed and mobile camera",1200,0,0
2023,"TAS","All Regions","26-39","speed_fines","Police issued",489,0,10
2023,"TAS","All Regions","26-39","unlicensed_driving","Police issued",14,0,59
2023,"VIC","Inner Regional Australia","26-39","mobile_phone_use","Police issued",59,0,0
2023,"VIC","Inner Regional Australia","26-39","non_wearing_seatbelts","Police issued",66,0,0
2023,"VIC","Inner Regional Australia","26-39","speed_fines","Fixed and mobile camera",209,0,0
2023,"VIC","Inner Regional Australia","26-39","speed_fines","Fixed and mobile camera",1971,0,0
2023,"VIC","Inner Regional Australia","26-39","speed_fines","Police issued",1389,0,0
2023,"VIC","Inner Regional Australia","26-39","unlicensed_driving","Police issued",76,0,0
2023,"VIC","Major Cities of Australia","26-39","mobile_phone_use","Police issued",520,0,0
2023,"VIC","Major Cities of Australia","26-39","non_wearing_seatbelts","Police issued",154,0,0
2023,"VIC","Major Cities of Australia","26-39","speed_fines","Fixed and mobile camera",9515,0,0
2023,"VIC","Major Cities of Australia","26-39","speed_fines","Fixed and mobile camera",9376,0,0
2023,"VIC","Major Cities of Australia","26-39","speed_fines","Police issued",1885,0,0
2023,"VIC","Major Cities of Australia","26-39","unlicensed_driving","Police issued",278,0,0
2023,"VIC","Outer Regional Australia","26-39","mobile_phone_use","Police issued",10,0,0
2023,"VIC","Outer Regional Australia","26-39","non_wearing_seatbelts","Police issued",11,0,0
2023,"VIC","Outer Regional Australia","26-39","speed_fines","Fixed and mobile camera",4,0,0
2023,"VIC","Outer Regional Australia","26-39","speed_fines","Fixed and mobile camera",384,0,0
2023,"VIC","Outer Regional Australia","26-39","speed_fines","Police issued",315,0,0
2023,"VIC","Outer Regional Australia","26-39","unlicensed_driving","Police issued",29,0,0
2023,"VIC","Remote Australia","26-39","speed_fines","Fixed and mobile camera",1,0,0
2023,"VIC","Remote Australia","26-39","speed_fines","Police issued",2,0,0
2023,"VIC","All Regions","26-39","mobile_phone_use","Police issued",9,0,0
2023,"VIC","All Regions","26-39","non_wearing_seatbelts","Police issued",1,0,0
2023,"VIC","All Regions","26-39","speed_fines","Fixed and mobile camera",160,0,0
2023,"VIC","All Regions","26-39","speed_fines","Fixed and mobile camera",270,0,0
2023,"VIC","All Regions","26-39","speed_fines","Police issued",102,0,0
2023,"VIC","All Regions","26-39","unlicensed_driving","Police issued",6,0,0
2023,"WA","All Regions","26-39","mobile_phone_use","Police issued",115,0,0
2023,"WA","All Regions","26-39","mobile_phone_use","Other",0,0,4
2023,"WA","All Regions","26-39","non_wearing_seatbelts","Police issued",53,0,0
2023,"WA","All Regions","26-39","non_wearing_seatbelts","Other",0,1,14
2023,"WA","All Regions","26-39","speed_fines","Average speed camera",502,0,0
2023,"WA","All Regions","26-39","speed_fines","Fixed and mobile camera",2879,0,0
2023,"WA","All Regions","26-39","speed_fines","Fixed and mobile camera",12534,0,0
2023,"WA","All Regions","26-39","speed_fines","Police issued",1217,0,0
2023,"WA","All Regions","26-39","speed_fines","Red light camera",3611,0,0
2023,"WA","All Regions","26-39","speed_fines","Other",0,1,42
2023,"WA","All Regions","26-39","unlicensed_driving","Police issued",63,70,522
2023,"ACT","Major Cities of Australia","26-39","mobile_phone_use","Police issued",8,0,0
2023,"ACT","Major Cities of Australia","26-39","non_wearing_seatbelts","Police issued",1,0,0
2023,"ACT","Major Cities of Australia","26-39","speed_fines","Fixed and mobile camera",893,0,0
2023,"ACT","Major Cities of Australia","26-39","speed_fines","Fixed and mobile camera",504,0,0
2023,"ACT","Major Cities of Australia","26-39","speed_fines","Police issued",63,0,0
2023,"ACT","Major Cities of Australia","26-39","unlicensed_driving","Police issued",8,9,32
2023,"NSW","Inner Regional Australia","26-39","mobile_phone_use","Police issued",39,0,0
2023,"NSW","Inner Regional Australia","26-39","non_wearing_seatbelts","Police issued",94,0,2
2023,"NSW","Inner Regional Australia","26-39","speed_fines","Police issued",2345,0,12
2023,"NSW","Inner Regional Australia","26-39","unlicensed_driving","Police issued",85,0,286
2023,"NSW","Major Cities of Australia","26-39","mobile_phone_use","Police issued",298,0,8
2023,"NSW","Major Cities of Australia","26-39","non_wearing_seatbelts","Police issued",132,0,4
2023,"NSW","Major Cities of Australia","26-39","speed_fines","Police issued",1974,0,25
2023,"NSW","Major Cities of Australia","26-39","unlicensed_driving","Police issued",175,0,670
2023,"NSW","Outer Regional Australia","26-39","mobile_phone_use","Police issued",12,0,0
2023,"NSW","Outer Regional Australia","26-39","non_wearing_seatbelts","Police issued",18,0,2
2023,"NSW","Outer Regional Australia","26-39","speed_fines","Police issued",576,0,3
2023,"NSW","Outer Regional Australia","26-39","unlicensed_driving","Police issued",25,0,80
2023,"VIC","Outer Regional Australia","26-39","mobile_phone_use","Police issued",12,0,0
2023,"VIC","Outer Regional Australia","26-39","non_wearing_seatbelts","Police issued",13,0,0
2023,"VIC","Outer Regional Australia","26-39","speed_fines","Fixed and mobile camera",6,0,0
2023,"VIC","Outer Regional Australia","26-39","speed_fines","Fixed and mobile camera",302,0,0
2023,"VIC","Outer Regional Australia","26-39","speed_fines","Police issued",288,0,0
2023,"VIC","Outer Regional Australia","26-39","unlicensed_driving","Police issued",19,0,0
2023,"VIC","Remote Australia","26-39","non_wearing_seatbelts","Police issued",1,0,0
2023,"VIC","Remote Australia","26-39","speed_fines","Police issued",5,0,0
2023,"VIC","All Regions","26-39","mobile_phone_use","Fixed and mobile camera",3,0,0
2023,"VIC","All Regions","26-39","mobile_phone_use","Police issued",6,0,0
2023,"VIC","All Regions","26-39","non_wearing_seatbelts","Fixed and mobile camera",18,0,0
2023,"VIC","All Regions","26-39","non_wearing_seatbelts","Police issued",2,0,0
2023,"VIC","All Regions","26-39","speed_fines","Fixed and mobile camera",225,0,0
2023,"VIC","All Regions","26-39","speed_fines","Fixed and mobile camera",219,0,0
2023,"VIC","All Regions","26-39","speed_fines","Police issued",33,0,0
2023,"VIC","All Regions","26-39","unlicensed_driving","Police issued",3,0,0
2023,"WA","All Regions","26-39","mobile_phone_use","Police issued",92,0,0
2023,"WA","All Regions","26-39","mobile_phone_use","Other",0,0,2
2023,"WA","All Regions","26-39","non_wearing_seatbelts","Police issued",56,0,0
2023,"WA","All Regions","26-39","non_wearing_seatbelts","Other",0,3,22
2023,"WA","All Regions","26-39","speed_fines","Average speed camera",423,0,0
2023,"WA","All Regions","26-39","speed_fines","Fixed and mobile camera",2876,0,0
2023,"WA","All Regions","26-39","speed_fines","Fixed and mobile camera",15185,0,0
2023,"WA","All Regions","26-39","speed_fines","Police issued",1423,0,0
2023,"WA","All Regions","26-39","speed_fines","Red light camera",3511,0,0
2023,"WA","All Regions","26-39","speed_fines","Other",0,0,42
2023,"WA","All Regions","26-39","unlicensed_driving","Police issued",78,92,570
2023,"ACT","Major Cities of Australia","26-39","mobile_phone_use","Police issued",7,0,0
2023,"ACT","Major Cities of Australia","26-39","non_wearing_seatbelts","Police issued",1,0,0
2023,"ACT","Major Cities of Australia","26-39","speed_fines","Fixed and mobile camera",1001,0,0
2023,"ACT","Major Cities of Australia","26-39","speed_fines","Fixed and mobile camera",515,0,0
2023,"ACT","Major Cities of Australia","26-39","speed_fines","Police issued",59,0,0
2023,"ACT","Major Cities of Australia","26-39","unlicensed_driving","Police issued",11,3,19
2023,"NSW","Inner Regional Australia","26-39","mobile_phone_use","Police issued",67,0,0
2023,"NSW","Inner Regional Australia","26-39","non_wearing_seatbelts","Police issued",105,0,1
2023,"NSW","Inner Regional Australia","26-39","speed_fines","Police issued",2051,0,14
2023,"NSW","Inner Regional Australia","26-39","unlicensed_driving","Police issued",97,0,292
2023,"NSW","Major Cities of Australia","26-39","mobile_phone_use","Police issued",302,0,2
2023,"NSW","Major Cities of Australia","26-39","non_wearing_seatbelts","Police issued",154,0,7
2023,"NSW","Major Cities of Australia","26-39","speed_fines","Police issued",1769,0,21
2023,"NSW","Major Cities of Australia","26-39","unlicensed_driving","Police issued",131,0,618
2023,"NSW","Outer Regional Australia","26-39","mobile_phone_use","Police issued",9,0,0
2023,"NSW","Outer Regional Australia","26-39","non_wearing_seatbelts","Police issued",26,0,0
2023,"NSW","Outer Regional Australia","26-39","speed_fines","Police issued",562,0,1
2023,"NSW","Outer Regional Australia","26-39","unlicensed_driving","Police issued",21,0,59
2023,"NSW","Remote Australia","26-39","mobile_phone_use","Police issued",3,0,0
2023,"NSW","Remote Australia","26-39","non_wearing_seatbelts","Police issued",2,0,0
2023,"NSW","Remote Australia","26-39","speed_fines","Police issued",41,0,0
2023,"NSW","Remote Australia","26-39","unlicensed_driving","Police issued",1,0,21
2023,"NSW","All Regions","26-39","speed_fines","Police issued",6,0,0
2023,"NSW","All Regions","26-39","unlicensed_driving","Police issued",0,0,1
2023,"NSW","Very Remote Australia","26-39","non_wearing_seatbelts","Police issued",1,0,0
2023,"NSW","Very Remote Australia","26-39","speed_fines","Police issued",6,0,0
2023,"NSW","Very Remote Australia","26-39","unlicensed_driving","Police issued",0,0,4
2023,"NT","All Regions","26-39","mobile_phone_use","Police issued",7,1,1
2023,"NT","All Regions","26-39","non_wearing_seatbelts","Police issued",28,3,10
2023,"NT","All Regions","26-39","speed_fines","Fixed and mobile camera",661,0,0
2023,"NT","All Regions","26-39","speed_fines","Police issued",95,1,7
2023,"NT","All Regions","26-39","speed_fines","Red light camera",133,0,0
2023,"NT","All Regions","26-39","unlicensed_driving","Police issued",10,15,69
2023,"SA","All Regions","26-39","mobile_phone_use","Police issued",177,0,0
2023,"SA","All Regions","26-39","non_wearing_seatbelts","Police issued",59,0,0
2023,"SA","All Regions","26-39","speed_fines","Fixed and mobile camera",1189,0,0
2023,"SA","All Regions","26-39","speed_fines","Fixed and mobile camera",2343,0,0
2023,"SA","All Regions","26-39","speed_fines","Other",0,0,0
2023,"SA","All Regions","26-39","speed_fines","Police issued",1330,2,13
2023,"SA","All Regions","26-39","unlicensed_driving","Police issued",239,44,176
2023,"TAS","All Regions","26-39","mobile_phone_use","Fixed and mobile camera",132,0,0
2023,"TAS","All Regions","26-39","mobile_phone_use","Police issued",69,0,2
2023,"TAS","All Regions","26-39","non_wearing_seatbelts","Fixed and mobile camera",147,0,0
2023,"TAS","All Regions","26-39","non_wearing_seatbelts","Police issued",25,0,2
2023,"TAS","All Regions","26-39","speed_fines","Fixed and mobile camera",1549,0,0
2023,"TAS","All Regions","26-39","speed_fines","Police issued",469,0,7
2023,"TAS","All Regions","26-39","unlicensed_driving","Police issued",7,0,58
2023,"VIC","Inner Regional Australia","26-39","mobile_phone_use","Fixed and mobile camera",213,0,0
2023,"VIC","Inner Regional Australia","26-39","mobile_phone_use","Police issued",61,0,0
2023,"VIC","Inner Regional Australia","26-39","non_wearing_seatbelts","Fixed and mobile camera",124,0,0
2023,"VIC","Inner Regional Australia","26-39","non_wearing_seatbelts","Police issued",77,0,0
2023,"VIC","Inner Regional Australia","26-39","speed_fines","Fixed and mobile camera",875,0,0
2023,"VIC","Inner Regional Australia","26-39","speed_fines","Fixed and mobile camera",1768,0,0
2023,"VIC","Inner Regional Australia","26-39","speed_fines","Police issued",1575,0,0
2023,"VIC","Inner Regional Australia","26-39","unlicensed_driving","Police issued",82,0,0
2023,"VIC","Major Cities of Australia","26-39","mobile_phone_use","Fixed and mobile camera",1366,0,0
2023,"VIC","Major Cities of Australia","26-39","mobile_phone_use","Police issued",681,0,0
2023,"VIC","Major Cities of Australia","26-39","non_wearing_seatbelts","Fixed and mobile camera",653,0,0
2023,"VIC","Major Cities of Australia","26-39","non_wearing_seatbelts","Police issued",179,0,0
2023,"VIC","Major Cities of Australia","26-39","speed_fines","Fixed and mobile camera",11843,0,0
2023,"VIC","Major Cities of Australia","26-39","speed_fines","Fixed and mobile camera",8967,0,0
2023,"VIC","Major Cities of Australia","26-39","speed_fines","Police issued",1836,0,0
2023,"VIC","Major Cities of Australia","26-39","unlicensed_driving","Police issued",249,0,0
2023,"VIC","Outer Regional Australia","26-39","mobile_phone_use","Police issued",26,0,0
2023,"VIC","Outer Regional Australia","26-39","non_wearing_seatbelts","Fixed and mobile camera",4,0,0
2023,"VIC","Outer Regional Australia","26-39","non_wearing_seatbelts","Police issued",12,0,0
2023,"VIC","Outer Regional Australia","26-39","speed_fines","Fixed and mobile camera",5,0,0
2023,"VIC","Outer Regional Australia","26-39","speed_fines","Fixed and mobile camera",276,0,0
2023,"VIC","Outer Regional Australia","26-39","speed_fines","Police issued",276,0,0
2023,"VIC","Outer Regional Australia","26-39","unlicensed_driving","Police issued",22,0,0
2023,"VIC","Remote Australia","26-39","non_wearing_seatbelts","Police issued",1,0,0
